Sanskrit Term,English/Hindi Term
,sUjI_3
,sUJa_8
,sUwa_5
,sUwa_8
,sUwa_10
,sUwa_11
,sUwa_12
,sUwa_14
,sUwi_1
,sUwI_3
,sUwra_8
,sUwra_9
,sUwrapAwakaraNA_1
,sUXO_1
,sUnA_4
,sUpa_3
,sUpakAra_1
,sUpaka_1
,sUpAbInA_1
,sUpAbenA_1
,sUra_3
,sUra_4
,sUra_6
,sUra_7
,sUrawa_9
,sUrawa_10
,sUrawa_11
,sUramA_4
,sUramApana_2
,sUrAKZI_1
,sUri_1
,sUrI_2
,sUrI_4
,sUryamuKI_1
,sUla_3
,sUlI_3
,sUsI_1
,sqjana_2
,sqjanaSIla_1
,sqjanAwmaka_1
,sqRta_4
,sqRti_2
,sqRti_7
,seMka_6
,seMka_8
,seMka_10
,seMka_12
,seMka_15
,seMka_16
,seMka_19
,seMTA_1
,seMTI_1
,seMwa_2
,seMXa_3
,seMXa_4
,seciwa_1
,seciwa_3
,seciwa_5
,seja_2
,seTa_3
,seTa_5
,sewu_3
,sewu_4
,sewu_5
,sena_1
,sena_2
,senAxAra_1
,senApawi_1
,se_8
,se_9
,se_10
,senA_4
,senA_5
,sela_1
,sela_1
,selaKadZI_1
,selI_1
,selI_2
,selI_3
,sevana_7
,sevana_8
,sevana_9
,sevA_3
,sevA_4
,sevA_6
,sevA_8
,sevA_10
,seviwa_5
,seviwa_7
,seviwa_9
,sevya_1
,seha_2
,sehawa_2
,sehawamaMxa_1
,sehI_1
,sE_1
,sE_2
,sExa_1
,sEna_2
,sEna_3
,sEna_4
,sEnI_1
,sEyaxAnI_1
,sEra_11
,sEra_12
,sElAnI_4
,sElAnI_5
,sElAnI_7
,sElAnI_9
,soMtA_2
,so_5
,so_6
,soKa_1
,soKZwA_1
,sogI_3
,soca_13
,soca_15
,soca_16
,soca_17
,soca_18
,sojZa_1
,sojZana_1
,sojZana_2
,sojZanakArI_1
,soJA_1
,soXa_1
,soXa_2
,soXa_5
,soXI_1
,so_8
,sopAna_3
,sopAna_4
,sopAna_5
,sopAna_6
,soPZawA_1
,soPZawA_2
,soma_3
,soranI_1
,sorI_2
,solahoM_1
,sosana_1
,sosana_2
,sosanI_3
,soha_2
,soha_3
,sohana_1
,sohana_2
,sohana_4
,soha_5
,soha_6
,sohanI_1
,sohanI_2
,sOMXa_2
,sOMXa_5
,sOMXa_7
,sOMXAhata_1
,sOMpa_8
,sOMrA_1
,sOkarya_3
,sOkumArya_3
,sOgaMXa_2
,sOgaMXa_3
,sOgaMXa_4
,sOgaMXa_6
,sOgaMXika_2
,sOcewI_1
,sOcewI_2
,sOjanya_3
,sOjanya_4
,sOjA_1
,sOwa_3
,sOwelA_4
,sOxA_7
,sOxA_9
,sOxA_13
,sOxA_15
,sOxA_16
,sOxAkArI_1
,sOxAkArI_3
,sOxAgara_2
,sOxAgarI_1
,sOxAgarI_2
,sOnaka_1
,sOnaka_2
,sOBAginI_1
,sOBAgI_1
,sOBAgyavAna_1
,sOBAgyavAna_2
,sOmanasa_1
,sOmanasa_3
,sOmanasa_5
,sOmya_3
,sOrAWa_2
,sOrAWa_3
,sOvarNa_1
,sOvarNa_2
,sORTava_4
,sORTava_6
,sOhArxa_4
,skaMXa_2
,skaMXa_3
,skaMXa_7
,sKaliwa_1
,sKaliwa_3
,sKaliwa_4
,steSana_2
,swaMBaka_1
,swaMBana_9
,swaMBana_11
,swaMBana_12
,swaMBana_14
,swaMBika_1
,swaMBika_5
,swaMBika_7
,swana_2
,swabXa_7
,swabXa_8
,sWagiwa_3
,sWala_7
,sWalI_5
,sWAna_14
,sWAna_16
,sWAna_17
,sWAnasWa_1
,sWAnApanna_3
,sWAnI_1
,sWAnI_2
,sWAnI_3
,sWApa_1
,sWApa_2
,sWAyI_7
,sWAyI_8
,sWAyI_10
,sWAyI_11
,sWAyI_12
,sWAyI_13
,sWAvara_4
,sWiwa_6
,sWiwa_7
,sWiwa_8
,sWiwa_9
,sWiwaprajFa_1
,sWiwi_11
,sWiwiSIla_1
,sWira_15
,sWira_16
,sWira_18
,sWira_19
,sWira_20
,sWira_22
,sWira_24
,sWiraciwwa_1
,sWiraciwwa_2
,sWirawA_3
,sWirawA_4
,sWirawA_7
,sWirawA_8
,sWUla_11
,sWUla_12
,sWUla_15
,sWUla_17
,sWUlakAya_1
,snAwa_1
,snAna_3
,snAna_5
,snAyu_6
,snAyu_7
,snigXa_6
,sneha_5
,sneha_6
,sneha_7
,snehamaya_1
,snehamaya_2
,snehamaya_3
,snehAlu_1
,snehila_1
,snehI_3
,snehI_5
,spaMxana_3
,spaMxana_5
,spaMxana_7
,spaMxana_9
,spaMxana_10
,spaMxana_12
,spaMxiwa_2
,spaMxiwa_3
,sparXA_3
,sparXI_3
,sparSa_4
,sparSeMxriya_1
,sparSana_1
,sparSana_4
,sparSanIya_1
,sparSanIya_2
,sparSI_1
,spaRta_17
,spaRtawA_2
,spqhA_3
,sPAra_2
,sPAra_3
,sPIwa_3
,sPuta_6
,sPutana_3
,sPutana_5
,sPutiwa_1
,sPuraNa_7
,sPuriwa_1
,sPuriwa_2
,sPuriwa_3
,sPUrwa_1
,sPUrwi_6
,sPUrwi_8
,sPUrwimAn_1
,sPUrwimAn_2
,sPota_4
,sPota_5
,sPotaka_1
,sPotana_3
,smaraNa_6
,smarwA_2
,smAraka_3
,smArwa_5
,smArwa_6
,smiwa_2
,smqwi_3
,syaMxana_2
,syApA_4
,syAra_1
,syAhA_3
,syAhI_4
,syAhI_6
,syAhI_7
,srava_1
,srava_4
,sraRtA_1
,swrowa_5
,swrowa_6
,sva_1
,sva_2
,sva_3
,svakarma_1
,svakArya_1
,svacCa_6
,svacCa_7
,svacCa_8
,svacCaMxa_3
,svacCaMxa_4
,svacCaMxa_7
,svacCawA_2
,svacCawA_3
,svajana_2
,svawaMwra_10
,svawaMwrawA_2
,svawaH_1
,svawaH_2
,svawvAXikArI_1
,svanASa_2
,svapna_2
,svapna_5
,svapnaxarSI_1
,svapnaxraRtA_1
,svapnavaw_1
,svapnaviRta_1
,svapnAlu_1
,svapnila_4
,svaBAva_5
,svaBAva_6
,svaBAva_7
,svaBAvI_3
,svara_8
,svara_9
,svara_11
,svarAMwa_1
,svarAGAwa_3
,svar_1
,svar_2
,svarloka_1
,svarUpa_6
,svarUpa_9
,svarUpamAna_1
,svarga_3
,svarga_4
,svargasWa_1
,svargika_7
,svarNamaya_1
,svalpa_2
,svalpa_3
,svaswi_1
,svaswi_2
,svaswimAna_1
,svasWa_4
,svasWa_6
,svasWawA_1
,svAzga_6
,svAzga_7
,svAzga_8
,svAzga_10
,svAzga_12
,svAzgI_1
,svAzgI_2
,svAkRara_2
,svAgawa_3
,svAgawa_5
,svAgawakArI_1
,svAgawakArI_4
,svAgawakArI_5
,svAgawaka_1
,svAgawikA_1
,svAgawikA_2
,svAxaka_1
,svAxiwa_1
,svAxiwa_3
,svAxiwa_4
,svAxiwa_5
,svAxiRta_6
,svAxI_1
,svAxI_2
,svAxu_1
,svAXipawya_1
,svAXInawA_2
,svAna_1
,svABAvika_5
,svAminI_4
,svAmI_7
,svArWa_5
,svArWika_2
,svArWika_3
,svArWika_4
,svAsWa_1
,svIkAra_5
,svIkAra_7
,svIkAra_8
,svIkArAwmaka_2
,svIkArI_1
,svexa_3
,svexana_1
,svexiwa_3
,hazkadZa_1
,hazkavA_1
,hazkAra_2
,haMgAmA_5
,haMgAmA_6
,haMgAmA_8
,haMda_1
,haMda_2
,hazdZiyA_1
,hazPanI_1
,hazPanI_3
,hazsa_6
,hazsA_2
,hazsA_3
,hazsAI_5
,hazsAI_6
,haMsikA_1
,haMsI_1
,hazsI_6
,hazsI_7
,hazsI_8
,hazsulI_2
,hazsodZa_1
,hazsOhOM_1
,hakZa_1
,hakZa_2
,hakZa_5
,hakZa_6
,hakZa_7
,hakZaxAra_1
,hakZIkZawa_1
,hakZIkZawa_2
,hakZIkZawa_3
,hakZIkZI_1
,hakIma_2
,hakIma_3
,hakImI_1
,hacakolA_1
,hacakolA_2
,hajZama_1
,hajZama_3
,hajZamAvara_1
,hajZAroMmeM_1
,hajZArahA_1
,hajZArA_3
,hajZArA_5
,hataka_1
,hataka_2
,hata_3
,hata_4
,hata_5
,hatAva_2
,hatAva_5
,hattI_2
,hatTara_1
,haTa_5
,haTa_6
,haTa_7
,haTAw_3
,haTAw_4
,haTIlApana_2
,hadZa_1
,hadZa_2
,hadZaka_3
,hadZaka_4
,hadZakA_2
,hadZakiyA_3
,hadZawAlI_1
,hadZawAlI_3
,hadZapa_1
,hadZapa_3
,hadZapa_5
,hadZapa_6
,hadZappA_1
,hadZabadZA_1
,hadZabadZA_4
,hadZabadZA_5
,hadZabadZI_1
,hadZabadZI_3
,hadZabadZI_4
,hadZahadZa_1
,hadZahadZA_1
,hadZahadZA_2
,hadZIlA_1
,haddI_4
,haddIlA_1
,hawa_3
,hawa_5
,hawapraBa_1
,hawaBAgI_1
,hawASa_6
,hawASa_8
,hawa_1
,hawaka_3
,hawaka_6
,hawaka_8
,hawWA_7
,hawWA_8
,hawWA_9
,hawWA_10
,hawWA_12
,hawyA_3
,hawyA_5
,hawyArA_5
,hawyArA_6
,haWakaMdA_1
,haWakaMdA_2
,haWakadZA_1
,haWakadZI_1
,haWaPera_1
,haWaPera_2
,haWaPera_4
,haWiyAra_4
,haWOtI_1
,haWOtI_2
,haWOdZI_1
,haxa_5
,haxa_6
,haxxa_1
,hanana_5
,hanana_7
,hanana_9
,hana_3
,hana_4
,hanojZa_2
,hapaka_1
,hapaka_2
,happA_1
,happA_2
,happA_3
,happA_4
,happA_5
,haPahaPA_1
,haPahaPA_2
,haPZwA_1
,habadZA_2
,habannakZa_1
,habaSI_1
,hama_4
,hama_5
,hamacaSma_1
,hamacaSma_2
,hamajZabAna_1
,hamajZAxa_1
,hamajolI_1
,hamajolI_2
,hamajolI_3
,hamaxarxa_1
,hamamAnI_1
,hamavAra_1
,hamavAra_2
,hamalA_3
,hamalAvara_1
,hamahaswI_1
,hamAma_1
,hamAla_1
,hamela_1
,hayAxAra_1
,hayAxAra_2
,harakArA_2
,haragunI_1
,haraka_1
,harakawa_4
,harakawI_1
,haraja_1
,haratta_1
,haraNa_7
,haraNa_11
,haraNa_16
,haraNa_18
,harawA_1
,harawA_3
,haranA_1
,hara_6
,haranA_2
,haravAhI_1
,harasa_1
,haraharAnA_1
,haraharAnA_2
,harahAI_1
,harA_10
,harA_12
,harAI_1
,harAI_3
,harAI_5
,harAI_7
,harAI_9
,harAwara_1
,harA_15
,harA_16
,harA_19
,harApana_1
,harAma_1
,harAmI_2
,harArawa_3
,harArawa_4
,harArawa_5
,hari_1
,hari_2
,hariara_1
,hariara_2
,hariwa_6
,hariyAlI_4
,harIwimA_4
,harIPZa_1
,harIrA_3
,harja_2
,harja_4
,harja_5
,harjA_1
,harjA_2
,harjAnA_1
,harPZa_1
,harba_1
,harmya_2
,harrAPZa_1
,harRakAraka_1
,harRa_8
,harRA_1
,harRiwa_4
,halakZa_1
,halaka_1
,halaka_2
,halakA_2
,halakA_3
,halakA_4
,halakA_5
,halakA_6
,halakA_9
,halakA_10
,halakA_11
,halakA_13
,halakA_14
,halakA_15
,halakA_16
,halakZA_4
,halakA_17
,halakApana_1
,halacala_6
,halacala_7
,halacala_8
,halacala_10
,halacala_11
,halacala_12
,halabala_1
,halabalA_1
,halabalA_2
,halarA_1
,halarA_2
,halavA_2
,halavAhI_1
,halahalA_1
,halahalA_2
,halAkawa_2
,halAkawa_3
,halAkI_2
,halAkU_1
,halxiyA_3
,hallA_7
,hava_2
,havalaxAra_2
,havasa_3
,havasI_1
,havA_4
,havA_5
,havA_8
,havA_9
,havAla_3
,havAla_4
,havAlA_8
,havAlAwa_2
,havAlAwa_4
,havAlI_1
,havAlI_2
,havAsa_1
,havAsa_3
,haviRya_1
,haviRya_3
,haSamawa_1
,haSamawa_3
,hasarawa_5
,hasarawa_6
,hasarawanAka_2
,hasya_1
,hasya_2
,haswi_1
,haswixaMwa_1
,haswI_8
,haharA_1
,hAz_2
,hAzka_5
,hAzka_7
,hAzka_10
,hAzka_11
,hAzka_13
,hAzka_14
,hAzka_15
,hAzkA_1
,hAzgara_1
,hAzgA_1
,hAzgA_2
,hAzdZa_1
,hAzPa_2
,hAzPa_3
,hAkima_2
,hAkima_3
,hAkima_5
,hAkima_6
,hAkima_7
,hAkimAnA_1
,hAkimAnA_2
,hAkimI_1
,hAkimI_4
,hAkimI_5
,hAjawamaMxa_1
,hAjZamA_1
,hAjZamA_2
,hAjZima_1
,hAjZima_2
,hAjZira_1
,hAjZira_2
,hAjZirI_1
,hAjZirI_2
,hAjZirI_3
,hAta_3
,hAtaka_1
,hAdZa_1
,hAdZa_2
,hAWa_2
,hAWa_3
,hAWa_4
,hAWa_7
,hAWa_8
,hAWa_9
,hAWa_11
,hAWoM_1
,hAWoM_2
,hAWoM_3
,hAWA_2
,hAWI_2
,hAWI_3
,hAxasA_1
,hAxasA_2
,hAPZijZa_1
,hAbUdZA_1
,hAbUdZA_2
,hAmI_4
,hAmI_5
,hAya_1
,hAya_2
,hAra_5
,hAra_8
,hAra_9
,hAraka_1
,hAraka_4
,hAraka_7
,hAranA_1
,hAranA_2
,hAranA_3
,hArxika_2
,hArxikawA_1
,hAla_5
,hAla_6
,hAla_9
,hAla_11
,hAla_12
,hAla_13
,hAla_14
,hAla_15
,hAla_16
,hAla_17
,hAla_18
,hAla_19
,hAlA_1
,hAlA_2
,hAlA_3
,hAlAwa_1
,hAlAwa_2
,hAva_1
,hAvI_2
,hAvI_4
,hASiyA_3
,hASiyA_4
,hAsa_1
,hAsa_2
,hAsakara_2
,hAsakara_4
,hAsaka_2
,hAsakara_6
,hAsikA_1
,hAsikA_2
,hAsila_2
,hAsila_3
,hAsila_6
,hAsila_9
,hAsI_2
,hAsya_4
,hAsya_5
,hAsya_7
,hAsyAka_2
,hiMdolA_1
,hiMdolA_2
,hiMxavAnA_1
,hiMxuwva_1
,hiMxupana_1
,hiMxora_1
,hiMxola_1
,hiMsaka_6
,hiMsA_2
,hiMsA_3
,hiMsA_4
,hiMsA_5
,hiMsAlu_2
,hiMkamawa_1
,hiMkamawa_3
,hiMkamawa_4
,hiMkamawa_5
,hiMkamawa_6
,hikAyawa_1
,hikAyawa_3
,hikZArawa_1
,hikZArawa_2
,hicakZa_1
,hicakZa_4
,hicakicI_1
,hicakI_2
,hijara_1
,hijje_2
,hiwa_3
,hiwa_4
,hiwa_5
,hiwa_7
,hiwa_8
,hiwa_10
,hiwa_12
,hiwa_14
,hiwa_18
,hiwakara_2
,hiwU_2
,hiwU_3
,hixAyawa_1
,hinahinA_2
,hinahinAhata_3
,hinOwI_1
,hinOwI_2
,hiPZAjZawa_1
,hiPZAjZawa_4
,hiPZAjZawa_5
,hiPZAjZawa_6
,hiPZAjZawa_7
,hiPZAjZawa_8
,hiPZAjZawI_1
,hibbA_2
,hibbA_3
,hima_1
,hima_2
,hima_3
,hima_4
,himavaw_1
,himavaw_2
,himavaw_3
,himavaw_4
,himAkZawa_1
,himAnI_2
,himAyawa_3
,himAyawI_3
,himAyawI_4
,himmawI_2
,hiyA_1
,hiyAva_1
,hiyAva_2
,hiyAva_3
,hiraka_1
,hiraNa_3
,hirana_3
,hiranI_1
,hiranOtA_1
,hirAsawa_3
,hirAsawa_4
,hilakora_1
,hilakora_2
,hilaga_4
,hilaga_5
,hilagA_1
,hilagA_2
,hilana_1
,hila_2
,hila_3
,hila_4
,hila_5
,hila_6
,hilA_2
,hilA_3
,hilAnA_2
,hilA_4
,hilA_5
,hilA_6
,hilA_7
,hilA_8
,hilA_9
,hilA_12
,hilAra_1
,hilAra_3
,hilAra_5
,hilAra_6
,hilAva_1
,hilAva_3
,hilora_2
,hilora_3
,hiloreMmAra_1
,hiloreMmAra_2
,hilora_4
,hilorA_3
,hilorA_4
,hilorA_5
,hisAba_3
,hisAba_9
,hisAba_10
,hisAbiyA_1
,hisAbI_1
,hisAra_1
,hisAra_2
,hissA_6
,hIna_3
,hIna_4
,hIna_5
,hInawA_4
,hInawA_5
,hIra_1
,hIra_3
,hIra_4
,hIra_5
,hIraka_1
,hIlA_2
,hIlA_3
,huMkAra_1
,huMkAra_2
,huMkAra_3
,huMkAra_4
,huzkArI_1
,huzkArI_2
,huMdAvana_1
,huMdI_2
,huMdIvAla_1
,hukUmawa_2
,hukkAma_1
,hukma_2
,hukma_4
,hukma_5
,hukma_6
,hukma_7
,hukma_8
,hukma_10
,hukma_11
,hukma_12
,hukma_13
,hujZUra_1
,hujZUrI_1
,hujZUrI_2
,hujjawa_2
,hujjawa_3
,hudZaka_1
,hudZaka_2
,hudZaka_3
,hudZaka_6
,hudZaka_7
,hudZaxaMga_1
,hudZaxaMga_4
,hudZaxaMgA_1
,hudZaxaMgA_2
,hudZaxaMgA_3
,hudZaxaMgI_1
,hudZaxaMgI_2
,hudZuka_1
,huwa_2
,huwASana_1
,huna_1
,hunaka_1
,hunara_2
,hunara_3
,hunara_4
,hunara_5
,humA_1
,humAsa_1
,humAsa_2
,huramawa_2
,huramawa_3
,hurahurA_1
,hurUPZa_1
,hulaka_1
,hulaka_2
,hulaka_3
,hulasa_1
,hulasA_3
,hulasiwa_3
,hulAsa_1
,hulAsI_1
,huliyA_2
,hulladZa_1
,husna_1
,husna_2
,husna_3
,hUzsa_2
,hUka_1
,hUka_2
,hUka_4
,hUka_5
,hUka_6
,hUka_7
,hUdZa_1
,hUla_1
,hUla_3
,hUla_5
,hUla_6
,hUla_7
,hUha_2
,hUhA_2
,hUhA_4
,hUhA_5
,hqwkaMpa_1
,hqwpiMda_1
,hqxa_1
,hqxgawa_1
,hqxgawa_3
,hqxaya_4
,hqxaya_5
,hqxaya_6
,hqxaya_8
,hqxaya_9
,hqxayavAna_3
,hqxayAlu_3
,hqxayAlu_6
,hqxayI_3
,hqRti_1
,hekadZa_1
,hekadZa_2
,hekadZa_3
,hekadZI_1
,hekadZI_2
,heTA_1
,heTA_2
,heTA_3
,heTI_2
,heTI_3
,hedZI_1
,hewi_1
,hewu_3
,hewu_4
,hewu_6
,hewu_7
,hewu_8
,hewuvAxa_1
,hema_1
,hemavawI_1
,hera_1
,hera_2
,hera_3
,hera_4
,hera_5
,herA_1
,hela_1
,hela_3
,helA_2
,helA_4
,hevaz_1
,hevaz_2
,hEkala_1
,hEjZA_1
,hExara_1
,hEPZa_2
,hErawa_2
,hErAnI_2
,hErAnI_3
,hErAnI_4
,hEvAna_2
,hEvAna_3
,hEvAna_4
,hEvAnI_1
,hEsiyawa_3
,hEsiyawa_4
,hEsiyawa_5
,hEsiyawa_6
,hEsiyawa_7
,hoMToMmeMmusakarA_1
,hodZa_1
,hodZa_2
,hodZa_4
,howavyawA_1
,honahAra_3
,honahAra_4
,honahAra_5
,ho_2
,honI_2
,honI_3
,honI_4
,honI_5
,homa_1
,homa_2
,horA_1
,holA_1
,holI_2
,hoSa_3
,hoSa_5
,hoSa_7
,hoSamaMxa_1
,hoSiyAra_2
,hoSiyAra_3
,hoSiyArI_2
,hoSiyArI_3
,hoSiyArI_5
,hoSiyArI_7
,hOMka_1
,hOMka_2
,hOkA_1
,hOkA_2
,hOkA_3
,hOjZa_1
,hOjZa_2
,hOjZa_3
,hOla_1
,hOla_2
,hOla_3
,hOlaxila_1
,hOlaxila_3
,hOla_4
,hOla_5
,hOsalA_3
,hOsalA_4
,hOsalA_5
,hOsalA_6
,hOsalAmaMxa_1
,aBI_4
,PZilahAla_1
,PilahAla_1
,aWa_5
,samprawi_1
,aBU_1
,aBE_1
,saxya_1
,Ajakala_1
,AjakAla_1
,ambu_1
,aMBa_1
,apaka_1
,uxaka_1
,uxak_1
,XaruNa_1
,wapojA_1
,rewas_2
,arNa_1
,vAja_3
,qwa_3
,Savala_1
,Savara_1
,savala_1
,savara_1
,nalina_3
,Ganarasa_1
,GanasAra_1
,xahanArAwi_1
,asra_1
,aMXa_1
,anXa_1
,akRiwa_1
,Sabara_1
,vasu_1
,kIlAla_1
,wAmara_1
,irA_2
,nIvara_1
,yoni_8
,nAra_4
,kAMda_5
,kANda_1
,xevaxilAI_1
,baxanasIba_2
,baxakismawa_1
,baxakZismawa_1
,xurBAgyaSAlI_1
,maMxaBAgya_1
,xaImArA_1
,kamabaKwa_1
,manahUsa_8
,nigodZA_4
,aXanya_1
,alpaBAgya_1
,nirBAga_1
,manxaBAgya_1
,aharRa_1
,baxakismawI_3
,baxanasIbI_4
,kamabaKwI_1
,aBAga_2
,BAgyahInawA_2
,manahUsiyawa_1
,klAimeta_1
,AvaMtana_2
,bAztanA_1
,bAMtanA_1
,alOYtameMta_1
,alOYtamenta_1
,alAtameMta_1
,alAtamenta_1
,siMcana_5
,AplAvana_3
,BarAI_6
,patAI_1
,sIMcanA_1
,aByukRaNa_1
,Aseka_1
,Asecana_1
,boJA_2
,aBraka_1
,abaraKa_1
,Bodara_1
,Bodala_1
,aBra_2
,aBrapatala_1
,amala_12
,bahupawra_1
,mahArasa_1
,SuBra_7
,ahasAnamaMxa_1
,ABAraka_1
,SukragZujZAra_1
,SukragujAra_1
,XanyavAxI_1
,SAkira_3
,prawIwi_11
,puta_11
,BAna_5
,aBAsa_1
,ABA_7
,alpawA_4
,aparyApwawA_1
,lAGava_12
,vyawireka_9
,aniRpawwi_1
,aparyApwi_1
,apUrNawA_2
,waKZaPZIPZa_1
,waKaPIPa_1
,alpawva_1
,uCIdZa_1
,aMwarBAva_3
,anwarBAva_1
,axama_2
,apacAra_2
,basAvata_1
,basAhata_1
,AvAsiwawA_1
,nirBexya_1
,asaPalawA_2
,ajE_1
,anaBiBava_1
,Apajaya_1
,viGAwa_3
,aBiBUwi_1
,aBiRaMga_1
,aBiRafga_1
,prasAha_1
,avagaNana_1
,avajaya_1
,avajFA_8
,avasAxa_4
,Avarjana_3
,Bafga_1
,pariBAva_1
,parIBAva_1
,saraparaswa_1
,aBijFA_2
,pahicAna_1
,SinAKwa_1
,SinAKZwa_2
,icCuka_3
,icCu_1
,AkAMkRI_6
,aBilARuka_1
,aBilARaka_1
,icCAlu_1
,iCu_1
,anukAMkRI_1
,murAxI_1
,ArajUmaMxa_1
,KvAhiSamaMxa_1
,aBikAMkRI_1
,aBIpsI_2
,aBIpsu_1
,muSwAka_1
,muSwAkZa_1
,aBilAKI_1
,bAzCI_1
,arWI_5
,araWI_2
,arWika_1
,kAmI_3
,lipsu_2
,AkAMkRaka_1
,icCaka_1
,ipsu_1
,aBilARiwa_1
,vAzCiwa_1
,iRta_4
,apekRiwa_4
,aBiprewa_4
,vAMCanIya_2
,anukAMkRiwa_1
,aBikAMkRiwa_1
,aBivAMCiwa_1
,aBivAFCiwa_1
,aByAkAMkRiwa_1
,bAzCiwa_1
,ASaMsiwa_1
,Ipsiwa_1
,Ihiwa_1
,PaKra_1
,nAja_2
,PZaKZra_1
,naKarA_1
,naKZarA_2
,SAraxa_5
,AXunika_3
,ayAwayAma_1
,avyAhawa_6
,nyU_1
,SAraxa_6
,AXunika_4
,ayAwayAma_2
,avyAhawa_7
,nyU_2
,aBinIwi_1
,prayoga_10
,siwArA_8
,stAra_1
,BArawa_2
,axAkArA_1
,wArikA_2
,GaniRTa_4
,anwaraMga_1
,gADZA_3
,ananya_6
,pragADZa_7
,xilI_3
,Awmika_2
,aMgaraMgI_1
,aMwaraMgI_1
,iRta_5
,anyawama_5
,aBirakRaNa_1
,SrApa_2
,aBiSaswi_1
,avakroSa_1
,avagraha_1
,aBisarana_1
,vyaMjanA_4
,vyaFjanA_1
,aBivyaFjana_1
,aBivyaFjanA_1
,prakatana_2
,pragatana_1
,ijahAra_1
,AsPotana_1
,ugahana_1
,aBiyanwA_1
,iFjIniyara_1
,iMjiniyara_1
,Anxolana_2
,Aropa_10
,iljZAma_1
,iljAma_1
,ilajAma_1
,AropaNa_7
,mulajima_1
,muxxAlaha_1
,muxxAleha_3
,sIXA_20
,sarala_13
,niSCala_5
,niRkapata_8
,niHkapata_1
,akutila_1
,prAMjala_8
,arabIlA_1
,hasIla_1
,rAswabAja_1
,rAswabAjZa_1
,mugXamawi_1
,avakra_1
,asayAnA_1
,udZanaPAKawA_1
,udZanaPAKwA_1
,sAPa_3
,sAPZa_15
,nirvyAja_6
,anaboXya_1
,aboXanIya_2
,nAiswamAlaSuxA_1
,nAiswemAlaSuxA_1
,anupaBukwa_1
,aparAmqRta_1
,alaMkqwa_4
,sajA_6
,sajjiwa_8
,susajjiwa_2
,suSoBiwa_8
,BURiwa_4
,alaMkArika_2
,alaMkArapUrNa_1
,lakaxaka_1
,aBilamaMdiwa_1
,aBilamaNdiwa_1
,alafkqwa_1
,ABariwa_1
,alaMkiwa_1
,alafkiwa_1
,avawaMsiwa_1
,alaMkqwa_5
,sajA_7
,susajjiwa_3
,alaMkArika_3
,alaMkArapUrNa_2
,lakaxaka_2
,aBilamaMdiwa_2
,aBilamaNdiwa_2
,alafkqwa_2
,ABariwa_2
,alaMkiwa_2
,alafkiwa_2
,avawaMsiwa_2
,aleKI_1
,SAraxa_8
,sAliyAnA_1
,sAMvawsarika_2
,sAliyAnA_2
,anxarUnI_2
,aMwasWa_1
,anwasWa_1
,aMwasWiwi_1
,anwasWiwi_1
,anwarvarwI_1
,aMwarvarwI_8
,aMwariwa_8
,anwariwa_1
,abAhya_1
,AByaMwara_1
,AByanwara_1
,AByanwarika_1
,aMwarIya_1
,anwarIya_1
,aMwaH_2
,anwaH_1
,anwaraMga_2
,ummexavAra_1
,riyAja_2
,maSka_2
,AmnAya_2
,prEktisa_2
,uTanA_2
,sWira_26
,Wira_12
,xqDZa_3
,avicala_11
,gawihIna_2
,avicaliwa_1
,atala_6
,adola_1
,anapAyI_1
,anapAya_3
,alola_4
,KadZA_13
,kAyama_1
,sWAvara_5
,gawihIna_3
,acara_4
,niScala_9
,KadZA_14
,kAyama_2
,Wira_13
,adola_2
,agawika_1
,aga_3
,avicaliwa_2
,anapAyI_2
,anapAya_4
,apela_2
,alola_5
,nirIha_8
,viBu_4
,sWAvara_6
,gawihIna_4
,acara_5
,niScala_10
,KadZA_15
,kAyama_3
,Wira_14
,adola_3
,agawika_2
,aga_4
,avicala_12
,avicaliwa_3
,anapAyI_3
,anapAya_5
,apela_3
,alola_6
,nirIha_9
,viBu_5
,acamBA_1
,acaMBava_1
,acamBava_1
,acaMBo_1
,acamBo_1
,acaMBO_1
,acamBO_1
,anaBo_1
,wAjZjuba_1
,ajaba_4
,ajIba_3
,waajjuba_1
,kOwuka_7
,icaraja_1
,acamBA_2
,wAjZjuba_2
,hErawa_4
,acaMBava_2
,acamBava_2
,acaMBo_2
,acamBo_2
,acaMBO_2
,acamBO_2
,Acaraja_1
,waajjuba_2
,kOwuka_8
,icaraja_2
,ekabAragI_3
,ikabAragI_1
,ikaxama_1
,akasmAwa_2
,xEvAw_3
,xEvavaSa_2
,aprawyASiwawaH_1
,ApAwawaH_1
,aMcakEM_1
,agawyA_1
,acaka_1
,acAMcaka_3
,acAkA_1
,acAka_1
,acAna_1
,anAgawaH_1
,anyAsa_1
,nAgahAz_1
,AcAna_1
,ikahAI_1
,ikahAU_1
,iwwiPZAkZana_1
,iwwiPAkana_1
,iwwaPZAkZana_1
,iwwaPAkana_1
,ucakA_2
,muhurmuhuH_1
,vyavahAra_17
,barawAva_6
,barwAva_4
,varwwAva_1
,byavahAra_1
,cAla_16
,wOrawarIkZA_3
,wOrawarIkA_1
,salUka_4
,salIkA_1
,salIkZA_1
,acAra_3
,SIla_8
,vawIrA_1
,warIkZawa_1
,warIkawa_1
,cariwa_8
,cAlaDAla_4
,varwwAva_2
,byavahAra_2
,Daba_7
,wOrawarIkZA_4
,wOrawarIkA_2
,salIkA_2
